id,user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start,charging_end,energy_consumed,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,soc_start_pct,soc_end_pct,distance_km,temperature_c,vehicle_age_years,charger_type,user_type
816,User_816,BMW i3,50,Station_59,Houston,2024-02-03 23:00,2024-02-04 02:40,6.66,4.11,10.89,30.9,Evening,Monday,83.28,65.01,0,20.5,6,Level 2,Commuter
817,User_817,Tesla Model 3,100,Station_457,Houston,2024-02-04 00:00,2024-02-04 01:20,53.65,3.41,47.29,14.67,Evening,Saturday,21.46,98.16,292.9,12,2,DC Fast Charger,Commuter
818,User_818,Tesla Model 3,85,Station_324,Los Angeles,2024-02-04 01:00,2024-02-04 03:46,40.66,3.38,49.92,38.45,Morning,Thursday,73.71,55.68,189.6,8.5,0,DC Fast Charger,Commuter
819,User_819,Hyundai Kona,100,Station_199,San Francisco,2024-02-04 02:00,2024-02-04 04:50,71.16,1.2,44.74,23.7,Afternoon,Thursday,48.96,92.57,287.1,3.7,4,Level 1,Casual Driver
820,User_820,BMW i3,85,Station_215,Los Angeles,2024-02-04 03:00,2024-02-04 06:17,16.11,1.06,22.46,25.8,Afternoon,Wednesday,67.72,53.72,75.5,-7.7,4,Level 2,Long-Distance Traveler
821,User_821,Tesla Model 3,48,Station_386,Chicago,2024-02-04 04:00,2024-02-04 05:24,58.91,2.28,23.38,9.75,Evening,Thursday,30.45,52.12,138.9,-8.6,1,Level 1,Casual Driver
822,User_822,BMW i3,100,Station_49,Los Angeles,2024-02-04 05:00,2024-02-04 07:18,8.75,3.14,11.6,5.04,Night,Tuesday,53.36,91.29,49.7,4.9,0,DC Fast Charger,Long-Distance Traveler
823,User_823,Nissan Leaf,100,Station_472,Chicago,2024-02-04 06:00,2024-02-04 09:56,31.89,1.39,39.84,21.15,Evening,Sunday,23.17,56.49,124.7,15.8,4,Level 2,Commuter
824,User_824,Chevy Bolt,50,Station_232,Chicago,2024-02-04 07:00,2024-02-04 10:20,64.04,0.53,46.35,38.26,Night,Wednesday,10.96,99.44,200.6,29.9,0,Level 2,Long-Distance Traveler
825,User_825,Tesla Model 3,100,Station_247,Chicago,2024-02-04 08:00,2024-02-04 09:13,56.05,2.49,19.01,13.47,Evening,Wednesday,37.92,97.56,0,12.4,7,Level 1,Commuter
826,User_826,Hyundai Kona,62,Station_382,Los Angeles,2024-02-04 09:00,2024-02-04 11:19,10.32,2.35,18.57,25.09,Morning,Thursday,86.6,83.45,87.1,33.3,3,Level 2,Casual Driver
827,User_827,Nissan Leaf,100,Station_479,San Francisco,2024-02-04 10:00,2024-02-04 13:45,72.8,3.68,15.44,19.06,Evening,Wednesday,85.32,90.17,172.5,24.2,5,Level 2,Casual Driver
828,User_828,BMW i3,85,Station_239,Los Angeles,2024-02-04 11:00,2024-02-04 14:10,67.89,1.95,30.13,9.41,Night,Monday,32.61,58.44,249.5,16,3,Level 2,Long-Distance Traveler
829,User_829,Nissan Leaf,75,Station_415,San Francisco,2024-02-04 12:00,2024-02-04 15:01,41.25,2.83,32.95,34.56,Night,Friday,18.35,50.6,154.3,3.2,5,DC Fast Charger,Casual Driver
830,User_830,Tesla Model 3,100,Station_367,San Francisco,2024-02-04 13:00,2024-02-04 16:13,35.02,0.92,32.09,8.52,Evening,Saturday,15.99,91.81,120.7,14.6,5,Level 1,Long-Distance Traveler
831,User_831,BMW i3,100,Station_168,Chicago,2024-02-04 14:00,2024-02-04 16:37,54.91,2.04,7.6,32.22,Evening,Friday,40.23,86.3,58,2.8,1,DC Fast Charger,Casual Driver
832,User_832,Chevy Bolt,75,Station_48,Los Angeles,2024-02-04 15:00,2024-02-04 17:14,51.02,3.03,45.8,39.13,Afternoon,Sunday,50.76,61.77,270.6,11,1,Level 1,Casual Driver
833,User_833,Nissan Leaf,12,Station_51,San Francisco,2024-02-04 16:00,2024-02-04 16:39,62.63,0.67,9.04,17.68,Evening,Saturday,14.34,94.94,288.6,47.3,0,DC Fast Charger,Casual Driver
834,User_834,Tesla Model 3,105,Station_299,Houston,2024-02-04 17:00,2024-02-04 19:09,0,1.85,8.13,37.22,Evening,Thursday,45.28,15.72,276.6,-0.3,6,DC Fast Charger,Long-Distance Traveler
835,User_835,Hyundai Kona,62,Station_98,San Francisco,2024-02-04 18:00,2024-02-04 20:57,42.22,2.32,35.75,22.33,Morning,Tuesday,79.82,51.08,258.2,18.6,1,DC Fast Charger,Long-Distance Traveler
836,User_836,BMW i3,141,Station_439,Houston,2024-02-04 19:00,2024-02-04 21:18,60.08,2.08,46.15,17.11,Night,Tuesday,37.69,93.8,221.9,-10.7,6,DC Fast Charger,Long-Distance Traveler
837,User_837,Nissan Leaf,100,Station_216,Los Angeles,2024-02-04 20:00,2024-02-04 22:17,47.2,4.15,43.11,28.56,Afternoon,Thursday,36.35,90.26,85.6,37.6,5,Level 1,Casual Driver
838,User_838,Nissan Leaf,50,Station_177,Los Angeles,2024-02-04 21:00,2024-02-05 00:52,58.56,2.34,18.58,9.84,Morning,Sunday,52.13,62.52,70.4,-2.3,7,Level 2,Commuter
839,User_839,Chevy Bolt,75,Station_380,Los Angeles,2024-02-04 22:00,2024-02-05 00:49,18.53,2.34,6.35,18.27,Evening,Thursday,49.89,52.11,187.6,38.8,1,Level 1,Long-Distance Traveler
840,User_840,Chevy Bolt,75,Station_474,San Francisco,2024-02-04 23:00,2024-02-05 02:39,20.03,1.83,41.62,28.41,Night,Wednesday,20.45,35.97,190.8,25.3,4,Level 2,Commuter
841,User_841,Hyundai Kona,75,Station_80,New York,2024-02-05 00:00,2024-02-05 02:55,61.12,0.86,0,29.08,Evening,Tuesday,68.06,73.87,95.8,1.5,7,Level 1,Long-Distance Traveler
842,User_842,Hyundai Kona,100,Station_185,San Francisco,2024-02-05 01:00,2024-02-05 03:03,48,2.69,39.15,10.68,Evening,Friday,54.79,78.98,292.7,17.6,2,Level 1,Long-Distance Traveler
843,User_843,Tesla Model 3,100,Station_367,San Francisco,2024-02-05 02:00,2024-02-05 03:32,60.7,3.07,8.36,38.67,Evening,Thursday,51.67,69.69,156.6,50.5,6,Level 1,Commuter
844,User_844,Tesla Model 3,50,Station_461,Chicago,2024-02-05 03:00,2024-02-05 04:53,35.84,0.58,8.06,9.08,Evening,Sunday,22.81,94.52,219.1,-9.1,7,Level 1,Commuter
845,User_845,Hyundai Kona,75,Station_399,Chicago,2024-02-05 04:00,2024-02-05 04:54,77.26,2.94,0,28.1,Night,Sunday,52.2,54.65,128.6,18.9,1,DC Fast Charger,Casual Driver
846,User_846,Hyundai Kona,75,Station_27,San Francisco,2024-02-05 05:00,2024-02-05 05:41,44.88,1.68,9.77,9.1,Morning,Friday,62.89,65.65,245.4,23,4,Level 1,Commuter
847,User_847,BMW i3,75,Station_452,Houston,2024-02-05 06:00,2024-02-05 08:58,61.57,3.71,41.32,8.42,Evening,Saturday,17.25,58.88,279.5,-2.2,1,Level 1,Long-Distance Traveler
848,User_848,Chevy Bolt,50,Station_464,Chicago,2024-02-05 07:00,2024-02-05 07:54,24.8,3.82,36.22,14.31,Evening,Friday,20.94,31.8,51.6,23.4,7,Level 2,Commuter
849,User_849,Tesla Model 3,62,Station_448,San Francisco,2024-02-05 08:00,2024-02-05 08:40,73.08,5.95,8.46,37.45,Afternoon,Sunday,36.79,95.09,228.3,-0.4,2,DC Fast Charger,Commuter
850,User_850,Chevy Bolt,85,Station_478,New York,2024-02-05 09:00,2024-02-05 10:33,6.54,1.71,13.42,14,Afternoon,Tuesday,61.58,77.78,0,36.8,2,DC Fast Charger,Commuter
851,User_851,Chevy Bolt,62,Station_492,Houston,2024-02-05 10:00,2024-02-05 13:50,22.57,2.96,25.29,22.22,Night,Saturday,51.55,74.14,49.1,24.4,0,Level 1,Commuter
852,User_852,Hyundai Kona,97,Station_414,Los Angeles,2024-02-05 11:00,2024-02-05 13:35,56.52,3,47.83,38.13,Evening,Friday,58.11,83.74,31.2,69.5,0,Level 1,Casual Driver
853,User_853,BMW i3,75,Station_420,San Francisco,2024-02-05 12:00,2024-02-05 13:19,0,3.1,5.17,14.67,Evening,Wednesday,13.24,59.17,280.3,17.8,1,DC Fast Charger,Long-Distance Traveler
854,User_854,Nissan Leaf,85,Station_195,San Francisco,2024-02-05 13:00,2024-02-05 16:39,76.45,2.27,20.55,11.35,Evening,Wednesday,18.76,62.33,42.6,32.6,3,DC Fast Charger,Long-Distance Traveler
855,User_855,BMW i3,62,Station_214,Houston,2024-02-05 14:00,2024-02-05 15:58,51.49,3.91,35.22,21.38,Night,Tuesday,62.12,81.29,32.5,-4.1,5,Level 1,Long-Distance Traveler
856,User_856,BMW i3,100,Station_369,Chicago,2024-02-05 15:00,2024-02-05 17:08,55.78,1.28,5.59,8.05,Night,Wednesday,50.34,86.23,50.9,15.8,1,Level 1,Casual Driver
857,User_857,Chevy Bolt,62,Station_342,Chicago,2024-02-05 16:00,2024-02-05 18:25,67.78,5.21,9.8,38,Evening,Thursday,79.17,75.99,28.6,-10.7,2,Level 1,Commuter
858,User_858,BMW i3,74,Station_114,Chicago,2024-02-05 17:00,2024-02-05 19:05,37.06,1.68,7.32,38.65,Evening,Saturday,34.22,63.35,23.6,5.7,7,Level 2,Long-Distance Traveler
859,User_859,Tesla Model 3,50,Station_242,Los Angeles,2024-02-05 18:00,2024-02-05 21:26,40.27,2.78,7.68,14.4,Night,Tuesday,25.04,19.57,202.2,7.7,3,DC Fast Charger,Long-Distance Traveler
860,User_860,Chevy Bolt,75,Station_124,Houston,2024-02-05 19:00,2024-02-05 19:43,44.77,0.64,20.59,29.61,Evening,Saturday,64.11,90.55,168.5,24.3,2,Level 2,Commuter
861,User_861,Tesla Model 3,75,Station_305,Houston,2024-02-05 20:00,2024-02-05 20:30,38.21,1.89,35.89,22.23,Morning,Sunday,88.26,73.26,239.3,3.1,6,DC Fast Charger,Long-Distance Traveler
862,User_862,Nissan Leaf,54,Station_76,Chicago,2024-02-05 21:00,2024-02-06 00:58,65.12,2.43,12.31,14.96,Morning,Friday,10.43,107.09,256.2,16.4,7,DC Fast Charger,Commuter
863,User_863,Chevy Bolt,50,Station_311,Chicago,2024-02-05 22:00,2024-02-05 22:54,64,3.45,30.23,29.53,Night,Thursday,25.46,89.74,220.6,38.4,0,DC Fast Charger,Casual Driver
864,User_864,Nissan Leaf,85,Station_469,New York,2024-02-05 23:00,2024-02-06 02:36,5.01,1.01,46.88,24.11,Morning,Tuesday,12.62,93.11,139.9,1.6,1,DC Fast Charger,Long-Distance Traveler
865,User_865,Chevy Bolt,85,Station_312,New York,2024-02-06 00:00,2024-02-06 01:41,49.98,1.44,0,34.37,Afternoon,Friday,60.08,76.74,0,2,3,DC Fast Charger,Long-Distance Traveler
866,User_866,Hyundai Kona,100,Station_196,San Francisco,2024-02-06 01:00,2024-02-06 02:38,0,0.6,0,21.59,Evening,Friday,56.46,119.98,110.2,4.1,0,Level 1,Commuter
867,User_867,BMW i3,62,Station_351,San Francisco,2024-02-06 02:00,2024-02-06 04:42,74.94,1.5,14.43,38.3,Afternoon,Friday,58.89,55.66,22,27.3,4,Level 2,Casual Driver
868,User_868,Hyundai Kona,75,Station_44,Houston,2024-02-06 03:00,2024-02-06 05:14,40.26,1.44,17.95,18.66,Afternoon,Friday,28.84,85.28,61.1,31.6,6,Level 2,Long-Distance Traveler
869,User_869,Nissan Leaf,62,Station_415,Houston,2024-02-06 04:00,2024-02-06 06:56,51.2,1.45,45.19,39.2,Afternoon,Friday,75.56,56.57,129.5,15.6,0,DC Fast Charger,Commuter
870,User_870,BMW i3,85,Station_186,Los Angeles,2024-02-06 05:00,2024-02-06 05:52,54.88,3.04,15.01,31.99,Morning,Tuesday,88.51,94.47,139.5,2.6,5,Level 2,Casual Driver
871,User_871,Chevy Bolt,85,Station_343,Los Angeles,2024-02-06 06:00,2024-02-06 06:38,50.62,3.76,34.85,28.05,Evening,Wednesday,21.38,58.17,0,-7,0,Level 2,Commuter
872,User_872,BMW i3,100,Station_246,New York,2024-02-06 07:00,2024-02-06 09:27,55.66,1.68,30.4,31.64,Evening,Friday,11.01,59.82,179.4,16.1,2,Level 1,Long-Distance Traveler
873,User_873,Tesla Model 3,85,Station_437,San Francisco,2024-02-06 08:00,2024-02-06 10:03,48.76,2.52,34.48,11.65,Night,Sunday,18.66,51.65,182.1,30.6,5,DC Fast Charger,Long-Distance Traveler
874,User_874,BMW i3,85,Station_84,New York,2024-02-06 09:00,2024-02-06 12:27,72.96,2.92,29.99,20.52,Afternoon,Sunday,40.21,62.27,256.3,13,3,Level 1,Long-Distance Traveler
875,User_875,Tesla Model 3,62,Station_207,New York,2024-02-06 10:00,2024-02-06 12:53,58.11,2.57,43.48,36.44,Morning,Thursday,74.64,59.83,293.1,24.1,3,Level 2,Commuter
876,User_876,BMW i3,62,Station_151,San Francisco,2024-02-06 11:00,2024-02-06 12:02,56.52,2.3,12.89,9.43,Afternoon,Tuesday,31.17,68.26,114.2,19.1,1,DC Fast Charger,Casual Driver
877,User_877,Tesla Model 3,100,Station_156,Los Angeles,2024-02-06 12:00,2024-02-06 14:39,0,2.62,47.98,20.98,Afternoon,Monday,42.92,93.85,244.9,9,0,DC Fast Charger,Long-Distance Traveler
878,User_878,Nissan Leaf,26,Station_16,San Francisco,2024-02-06 13:00,2024-02-06 13:43,28.78,0.77,7.45,27.52,Evening,Wednesday,27.24,95,162.5,5.3,7,DC Fast Charger,Long-Distance Traveler
879,User_879,Hyundai Kona,50,Station_165,Chicago,2024-02-06 14:00,2024-02-06 14:30,9.05,1.97,40.91,25.27,Night,Thursday,86.32,82.65,286.8,37,3,DC Fast Charger,Commuter
880,User_880,Chevy Bolt,62,Station_405,Chicago,2024-02-06 15:00,2024-02-06 16:59,51.09,0.95,25.84,7.18,Morning,Sunday,44.7,82.63,121.4,17,0,DC Fast Charger,Long-Distance Traveler
881,User_881,BMW i3,62,Station_463,Chicago,2024-02-06 16:00,2024-02-06 19:35,36.26,2.01,38.15,35.15,Evening,Friday,58.32,67.01,85.4,-0.5,1,DC Fast Charger,Commuter
882,User_882,Hyundai Kona,62,Station_145,Houston,2024-02-06 17:00,2024-02-06 18:58,77.45,3.31,29.41,5.69,Afternoon,Tuesday,80.65,90.09,238.9,2.2,4,Level 1,Long-Distance Traveler
883,User_883,Chevy Bolt,62,Station_498,Los Angeles,2024-02-06 18:00,2024-02-06 20:53,68.22,0.89,14.88,17.27,Evening,Tuesday,38.04,62.46,221.4,1.8,4,Level 1,Casual Driver
884,User_884,Chevy Bolt,100,Station_37,Los Angeles,2024-02-06 19:00,2024-02-06 22:56,57.68,2.88,46.31,33.67,Afternoon,Friday,67.46,64.98,124.1,3.3,0,Level 2,Long-Distance Traveler
885,User_885,Tesla Model 3,89,Station_333,Houston,2024-02-06 20:00,2024-02-06 21:59,20.17,2.45,40.42,37.26,Morning,Sunday,31.56,97.83,96.3,2.8,2,DC Fast Charger,Commuter
886,User_886,Nissan Leaf,100,Station_403,New York,2024-02-06 21:00,2024-02-07 00:24,78.17,2.13,49,37.74,Evening,Thursday,37.68,72.05,214.6,-4.1,1,DC Fast Charger,Long-Distance Traveler
887,User_887,Nissan Leaf,85,Station_414,Chicago,2024-02-06 22:00,2024-02-07 01:21,76.95,3.44,36.81,35.73,Evening,Tuesday,66.79,76.5,36.4,9.3,7,Level 1,Commuter
888,User_888,Hyundai Kona,50,Station_45,Chicago,2024-02-06 23:00,2024-02-07 02:57,62.75,2.07,15.84,33.01,Evening,Saturday,102.58,80.98,0,8.3,1,Level 2,Commuter
889,User_889,Nissan Leaf,85,Station_402,New York,2024-02-07 00:00,2024-02-07 00:43,47.63,1.55,26.01,18.48,Evening,Sunday,18.16,114.53,60,24.2,3,Level 2,Commuter
890,User_890,BMW i3,100,Station_206,San Francisco,2024-02-07 01:00,2024-02-07 04:01,51.74,1.36,26.69,16.05,Evening,Sunday,42.49,93.3,252.9,15.6,3,DC Fast Charger,Casual Driver
891,User_891,Nissan Leaf,75,Station_62,San Francisco,2024-02-07 02:00,2024-02-07 04:20,41.89,3.74,23.02,26.36,Morning,Wednesday,59.32,94.75,88.9,7.8,3,Level 2,Casual Driver
892,User_892,Hyundai Kona,85,Station_420,Los Angeles,2024-02-07 03:00,2024-02-07 06:32,71.96,1.66,39.22,26.31,Night,Thursday,30.7,98.24,263.1,13,7,Level 2,Long-Distance Traveler
893,User_893,Nissan Leaf,100,Station_356,Houston,2024-02-07 04:00,2024-02-07 06:52,39.93,2.71,49.12,20.72,Morning,Sunday,43.61,54.32,327.4,8.7,5,DC Fast Charger,Commuter
894,User_894,BMW i3,85,Station_468,Los Angeles,2024-02-07 05:00,2024-02-07 06:52,30.58,1.01,49.46,22.34,Evening,Friday,12.87,85.48,260.1,19.1,6,DC Fast Charger,Casual Driver
895,User_895,Tesla Model 3,75,Station_308,San Francisco,2024-02-07 06:00,2024-02-07 07:41,73.61,1.38,26.09,25.48,Afternoon,Sunday,65.82,65.55,0,-0.8,1,DC Fast Charger,Commuter
896,User_896,Hyundai Kona,100,Station_19,New York,2024-02-07 07:00,2024-02-07 10:11,14.11,0.94,26.4,13.57,Afternoon,Thursday,38.22,95.65,0,25.2,6,Level 1,Long-Distance Traveler
897,User_897,Tesla Model 3,50,Station_365,Los Angeles,2024-02-07 08:00,2024-02-07 10:39,38.96,2.43,28.44,10.64,Evening,Saturday,73.11,70.34,77.4,-0.2,6,DC Fast Charger,Commuter
898,User_898,Tesla Model 3,62,Station_300,Chicago,2024-02-07 09:00,2024-02-07 09:56,60.72,2.19,18.49,20.47,Night,Sunday,35.27,59.63,84,2.4,0,Level 2,Casual Driver
899,User_899,Tesla Model 3,50,Station_7,Chicago,2024-02-07 10:00,2024-02-07 11:43,79.28,3.89,21.28,38.07,Evening,Thursday,69.27,57.64,11.6,38,2,Level 1,Casual Driver
900,User_900,Chevy Bolt,100,Station_249,New York,2024-02-07 11:00,2024-02-07 13:08,30.28,1.79,9.9,15.67,Morning,Sunday,89.57,60.3,214.5,31.6,4,Level 2,Commuter
901,User_901,Chevy Bolt,50,Station_428,San Francisco,2024-02-07 12:00,2024-02-07 13:41,0,1.63,0,13.49,Night,Monday,60.9,80.19,191.7,-5.8,2,Level 1,Commuter
902,User_902,Tesla Model 3,85,Station_117,Chicago,2024-02-07 13:00,2024-02-07 13:52,50.92,2.75,43.41,30.01,Night,Friday,15.91,82.34,120.9,12.5,4,DC Fast Charger,Commuter
903,User_903,Hyundai Kona,100,Station_68,Chicago,2024-02-07 14:00,2024-02-07 15:37,58.92,2.2,33.53,18.01,Morning,Wednesday,40.21,58.33,95.6,4.8,2,Level 2,Commuter
904,User_904,BMW i3,50,Station_34,Houston,2024-02-07 15:00,2024-02-07 17:51,6.27,5.67,0,7.74,Night,Friday,65.99,140.38,151.1,25.1,1,Level 1,Commuter
905,User_905,BMW i3,85,Station_194,Los Angeles,2024-02-07 16:00,2024-02-07 19:40,13.09,0.75,31.91,26.6,Evening,Monday,54.26,53.8,272.2,14.5,4,Level 2,Commuter
906,User_906,Nissan Leaf,50,Station_325,San Francisco,2024-02-07 17:00,2024-02-07 19:26,31.1,0.99,40.14,19.36,Evening,Friday,55.59,99.51,10.9,13.8,0,DC Fast Charger,Long-Distance Traveler
907,User_907,Hyundai Kona,44,Station_55,Los Angeles,2024-02-07 18:00,2024-02-07 20:15,0,2.3,21.69,8.6,Afternoon,Friday,46.2,85.31,0,26.4,2,Level 1,Long-Distance Traveler
908,User_908,Chevy Bolt,75,Station_266,San Francisco,2024-02-07 19:00,2024-02-07 21:02,27.69,1.4,47.33,7.23,Morning,Wednesday,27.04,65.83,32.8,19.3,6,Level 2,Casual Driver
909,User_909,Tesla Model 3,100,Station_480,Chicago,2024-02-07 20:00,2024-02-07 21:34,50.51,2.23,19.09,11.06,Night,Monday,12.87,50.66,121.1,29.3,2,Level 1,Commuter
910,User_910,Nissan Leaf,62,Station_42,Houston,2024-02-07 21:00,2024-02-07 22:37,20.85,1.5,26.58,15.77,Night,Friday,61.83,85.04,139.4,-2.4,4,DC Fast Charger,Long-Distance Traveler
911,User_911,BMW i3,100,Station_297,Los Angeles,2024-02-07 22:00,2024-02-08 00:37,45.62,0.91,36.53,36.95,Night,Saturday,55.56,94,0,33.5,6,Level 1,Commuter
912,User_912,Chevy Bolt,58,Station_461,Chicago,2024-02-07 23:00,2024-02-08 00:32,39.69,1.4,4.32,13.12,Evening,Sunday,37.05,86.27,103.8,4.3,6,Level 1,Casual Driver
913,User_913,Chevy Bolt,50,Station_231,San Francisco,2024-02-08 00:00,2024-02-08 02:22,6.82,3.06,17.69,22.37,Morning,Friday,21.39,50.86,244.4,37.5,3,Level 2,Long-Distance Traveler
914,User_914,Tesla Model 3,50,Station_453,Los Angeles,2024-02-08 01:00,2024-02-08 02:59,55.17,2.29,8.4,10.73,Evening,Tuesday,40.12,67.16,186.4,34.6,7,Level 1,Commuter
915,User_915,BMW i3,101,Station_378,Los Angeles,2024-02-08 02:00,2024-02-08 03:50,152.24,0.71,36.09,32.59,Night,Friday,13.8,58.93,145.2,39.5,5,DC Fast Charger,Commuter
916,User_916,Hyundai Kona,85,Station_394,Chicago,2024-02-08 03:00,2024-02-08 05:12,60.29,1.85,51.36,34.59,Evening,Wednesday,78.96,69.48,113.4,41.9,4,Level 2,Commuter
917,User_917,Chevy Bolt,76,Station_10,Los Angeles,2024-02-08 04:00,2024-02-08 07:41,16.38,0.86,33.3,13.8,Night,Tuesday,70.55,76.78,193.4,3.3,0,Level 1,Commuter
918,User_918,Tesla Model 3,50,Station_358,Houston,2024-02-08 05:00,2024-02-08 08:09,37.61,3.44,21.07,32.78,Night,Saturday,30.6,101.91,14.9,38.3,1,DC Fast Charger,Commuter
919,User_919,Hyundai Kona,100,Station_475,Houston,2024-02-08 06:00,2024-02-08 08:25,38.01,2.83,6.59,7.78,Evening,Sunday,48.29,98.25,233.2,-4.1,1,DC Fast Charger,Commuter
920,User_920,BMW i3,75,Station_444,Chicago,2024-02-08 07:00,2024-02-08 10:56,51.89,1.85,29.9,13.05,Night,Saturday,15.75,57.05,74.5,33.4,3,Level 1,Casual Driver
921,User_921,Chevy Bolt,62,Station_128,San Francisco,2024-02-08 08:00,2024-02-08 08:42,9.89,1.61,40.44,19.35,Evening,Saturday,14.65,62.33,20,20,0,Level 1,Commuter
922,User_922,Hyundai Kona,75,Station_179,Chicago,2024-02-08 09:00,2024-02-08 12:43,73.63,0.96,40.54,27.4,Afternoon,Monday,25.6,50.36,0,19.8,3,Level 2,Commuter
923,User_923,Hyundai Kona,62,Station_405,Houston,2024-02-08 10:00,2024-02-08 12:33,10.34,3.71,0,31.69,Evening,Saturday,32.99,84.17,47.5,5.2,7,DC Fast Charger,Long-Distance Traveler
924,User_924,Hyundai Kona,62,Station_392,New York,2024-02-08 11:00,2024-02-08 13:56,69.11,1.26,27.38,20.79,Afternoon,Thursday,20.57,63.35,217.3,41.3,7,DC Fast Charger,Commuter
925,User_925,Chevy Bolt,75,Station_193,New York,2024-02-08 12:00,2024-02-08 15:01,18.31,6.77,23.92,31.25,Afternoon,Wednesday,14.15,82.2,226.7,13.6,7,DC Fast Charger,Commuter
926,User_926,Chevy Bolt,75,Station_92,Los Angeles,2024-02-08 13:00,2024-02-08 14:57,41.74,2.61,11.14,16.29,Evening,Monday,26.09,66.72,166.8,19.8,6,Level 1,Long-Distance Traveler
927,User_927,Nissan Leaf,100,Station_369,Los Angeles,2024-02-08 14:00,2024-02-08 14:40,0,2.1,25.34,37.42,Morning,Tuesday,67.27,91.48,102.6,18.7,6,Level 1,Long-Distance Traveler
928,User_928,BMW i3,75,Station_231,New York,2024-02-08 15:00,2024-02-08 18:36,39.15,1.32,9.94,29.7,Morning,Thursday,14.67,60.12,232.8,32.1,4,Level 1,Commuter
929,User_929,Tesla Model 3,75,Station_78,Houston,2024-02-08 16:00,2024-02-08 16:44,37.12,0.56,8.69,15.12,Evening,Monday,39.8,91.68,18.9,-0.5,5,Level 2,Casual Driver
930,User_930,Hyundai Kona,100,Station_85,Los Angeles,2024-02-08 17:00,2024-02-08 17:39,35.35,2.11,20,60.4,Evening,Wednesday,21.96,69.3,82,-7.3,2,DC Fast Charger,Long-Distance Traveler
931,User_931,Nissan Leaf,62,Station_30,Chicago,2024-02-08 18:00,2024-02-08 19:10,18.03,2.76,20.38,19.46,Night,Tuesday,58.41,146.85,245.7,4.3,5,DC Fast Charger,Long-Distance Traveler
932,User_932,Tesla Model 3,143,Station_213,Chicago,2024-02-08 19:00,2024-02-08 22:04,0,2.4,13.48,40.21,Night,Wednesday,33.29,62.65,144.8,-3.7,0,Level 1,Commuter
933,User_933,Nissan Leaf,50,Station_49,Houston,2024-02-08 20:00,2024-02-08 23:37,45.66,2.51,40.68,31.63,Evening,Wednesday,67.91,65.24,168.8,22.7,6,Level 2,Long-Distance Traveler
934,User_934,Chevy Bolt,75,Station_265,Los Angeles,2024-02-08 21:00,2024-02-08 22:42,37.97,1.74,4.28,12.13,Morning,Tuesday,35.8,64.91,299.8,18.3,1,Level 2,Commuter
935,User_935,Hyundai Kona,75,Station_145,Chicago,2024-02-08 22:00,2024-02-08 23:21,45.39,2.09,10.27,32.86,Night,Saturday,87.41,87.13,92.6,6,3,Level 2,Casual Driver
936,User_936,Tesla Model 3,50,Station_69,Los Angeles,2024-02-08 23:00,2024-02-09 01:37,29.98,0.66,7.85,24.38,Night,Friday,45.77,71.42,96.1,-0.6,6,Level 2,Casual Driver
937,User_937,Tesla Model 3,62,Station_58,Los Angeles,2024-02-09 00:00,2024-02-09 00:57,6.01,2.34,35.13,30.04,Morning,Wednesday,23.71,58.83,191.9,4.8,7,Level 2,Commuter
938,User_938,Tesla Model 3,50,Station_185,Chicago,2024-02-09 01:00,2024-02-09 02:34,6.62,2.7,19.76,26.55,Evening,Saturday,24.96,68.64,174.8,28.6,7,Level 1,Casual Driver
939,User_939,Tesla Model 3,100,Station_62,New York,2024-02-09 02:00,2024-02-09 02:46,11.43,1.94,67.93,16.14,Morning,Sunday,12.43,91.49,166.6,21.3,0,Level 1,Commuter
940,User_940,Tesla Model 3,7,Station_479,Chicago,2024-02-09 03:00,2024-02-09 05:04,78.94,2.76,16.98,7.87,Afternoon,Tuesday,21.53,54.86,135.6,-9.4,2,Level 1,Long-Distance Traveler
941,User_941,Nissan Leaf,50,Station_308,Houston,2024-02-09 04:00,2024-02-09 07:21,58.74,2.91,19.94,20.61,Night,Wednesday,19.43,59.52,46.4,0,6,DC Fast Charger,Long-Distance Traveler
942,User_942,Hyundai Kona,62,Station_445,San Francisco,2024-02-09 05:00,2024-02-09 07:47,68.83,1.62,0,39.38,Night,Friday,19.29,58.57,137.2,32.8,6,Level 2,Commuter
943,User_943,Chevy Bolt,75,Station_296,Chicago,2024-02-09 06:00,2024-02-09 07:32,59.22,1.6,41.43,33.6,Night,Sunday,42.3,56.84,223,20.4,7,Level 2,Commuter
944,User_944,Chevy Bolt,75,Station_166,Los Angeles,2024-02-09 07:00,2024-02-09 10:59,40.86,2.54,6.5,35.75,Morning,Tuesday,13.96,64.56,34,3.3,1,DC Fast Charger,Long-Distance Traveler
945,User_945,Chevy Bolt,62,Station_171,Los Angeles,2024-02-09 08:00,2024-02-09 11:24,56.07,3.59,47.96,37.31,Morning,Monday,38.27,40.63,219.2,-5.2,4,Level 2,Commuter
946,User_946,Chevy Bolt,62,Station_63,Chicago,2024-02-09 09:00,2024-02-09 10:07,78.24,3.82,16.39,17.73,Evening,Monday,75.68,85.29,46.8,37.9,6,Level 2,Long-Distance Traveler
